Token has not been saved to git credential helper. Pass `add_to_git_credential=True` if you want to set the git credential as well.
Token is valid (permission: write).
Your token has been saved to /home/016651544/.cache/huggingface/token
Login successful
DEVICE:-  cuda:0
Read Data!! 
Dataset dictionary: 
 DatasetDict({
    train: Dataset({
        features: ['text'],
        num_rows: 20000
    })
    validation: Dataset({
        features: ['text'],
        num_rows: 200
    })
})
{'quant_method': <QuantizationMethod.BITS_AND_BYTES: 'bitsandbytes'>, '_load_in_8bit': False, '_load_in_4bit': True, 'llm_int8_threshold': 6.0, 'llm_int8_skip_modules': None, 'llm_int8_enable_fp32_cpu_offload': False, 'llm_int8_has_fp16_weight': False, 'bnb_4bit_quant_type': 'nf4', 'bnb_4bit_use_double_quant': True, 'bnb_4bit_compute_dtype': 'bfloat16', 'load_in_4bit': True, 'load_in_8bit': False}
{'loss': 2.899, 'grad_norm': 181845.609375, 'learning_rate': 3.846153846153847e-07, 'epoch': 0.0}
{'loss': 0.0689, 'grad_norm': 12435.1650390625, 'learning_rate': 3.2042369839928642e-06, 'epoch': 22.23}
{'loss': 0.0708, 'grad_norm': 12665.7509765625, 'learning_rate': 3.193046566510777e-06, 'epoch': 22.23}
{'loss': 0.0717, 'grad_norm': 12002.544921875, 'learning_rate': 3.1818750792725006e-06, 'epoch': 22.24}
{'loss': 0.0725, 'grad_norm': 15452.125, 'learning_rate': 3.170722526796166e-06, 'epoch': 22.24}
{'loss': 0.0457, 'grad_norm': 10570.0576171875, 'learning_rate': 3.159588913592204e-06, 'epoch': 22.24}
{'loss': 0.0527, 'grad_norm': 12047.2001953125, 'learning_rate': 3.148474244163424e-06, 'epoch': 22.25}
{'loss': 0.055, 'grad_norm': 11396.8642578125, 'learning_rate': 3.1373785230049356e-06, 'epoch': 22.25}
{'loss': 0.0556, 'grad_norm': 11139.16015625, 'learning_rate': 3.126301754604233e-06, 'epoch': 22.26}
{'loss': 0.0557, 'grad_norm': 11120.4765625, 'learning_rate': 3.115243943441104e-06, 'epoch': 22.26}
{'loss': 0.0581, 'grad_norm': 10725.72265625, 'learning_rate': 3.104205093987683e-06, 'epoch': 22.27}
{'loss': 0.0561, 'grad_norm': 10582.421875, 'learning_rate': 3.0931852107084438e-06, 'epoch': 22.27}
{'loss': 0.0575, 'grad_norm': 10881.935546875, 'learning_rate': 3.0821842980601757e-06, 'epoch': 22.28}
{'loss': 0.0587, 'grad_norm': 11754.744140625, 'learning_rate': 3.0712023604920148e-06, 'epoch': 22.28}
{'loss': 0.0592, 'grad_norm': 10528.3916015625, 'learning_rate': 3.0602394024453974e-06, 'epoch': 22.29}
{'loss': 0.0593, 'grad_norm': 10412.0537109375, 'learning_rate': 3.04929542835411e-06, 'epoch': 22.29}
{'loss': 0.0583, 'grad_norm': 9384.943359375, 'learning_rate': 3.0383704426442394e-06, 'epoch': 22.3}
{'loss': 0.0588, 'grad_norm': 10841.1767578125, 'learning_rate': 3.027464449734213e-06, 'epoch': 22.3}
{'loss': 0.0591, 'grad_norm': 10605.326171875, 'learning_rate': 3.016577454034758e-06, 'epoch': 22.31}
{'loss': 0.0594, 'grad_norm': 10913.642578125, 'learning_rate': 3.00570945994893e-06, 'epoch': 22.31}
{'loss': 0.0594, 'grad_norm': 11002.744140625, 'learning_rate': 2.994860471872091e-06, 'epoch': 22.32}
{'loss': 0.0603, 'grad_norm': 10526.9921875, 'learning_rate': 2.9840304941919415e-06, 'epoch': 22.32}
{'loss': 0.0612, 'grad_norm': 9885.9599609375, 'learning_rate': 2.9732195312884515e-06, 'epoch': 22.33}
{'loss': 0.0611, 'grad_norm': 10516.392578125, 'learning_rate': 2.9624275875339336e-06, 'epoch': 22.33}
{'loss': 0.0612, 'grad_norm': 10422.171875, 'learning_rate': 2.9516546672930023e-06, 'epoch': 22.34}
{'loss': 0.0609, 'grad_norm': 10518.9775390625, 'learning_rate': 2.940900774922567e-06, 'epoch': 22.34}
{'loss': 0.0618, 'grad_norm': 10493.974609375, 'learning_rate': 2.9301659147718483e-06, 'epoch': 22.35}
{'loss': 0.0626, 'grad_norm': 9881.703125, 'learning_rate': 2.91945009118238e-06, 'epoch': 22.35}
{'loss': 0.0623, 'grad_norm': 10246.6142578125, 'learning_rate': 2.9087533084879825e-06, 'epoch': 22.35}
{'loss': 0.0626, 'grad_norm': 10117.1787109375, 'learning_rate': 2.8980755710147746e-06, 'epoch': 22.36}
{'loss': 0.0625, 'grad_norm': 9279.33984375, 'learning_rate': 2.8874168830811843e-06, 'epoch': 22.36}
{'loss': 0.0625, 'grad_norm': 10434.927734375, 'learning_rate': 2.876777248997925e-06, 'epoch': 22.37}
{'loss': 0.0635, 'grad_norm': 9599.5712890625, 'learning_rate': 2.8661566730680155e-06, 'epoch': 22.37}
{'loss': 0.0634, 'grad_norm': 9909.23828125, 'learning_rate': 2.8555551595867536e-06, 'epoch': 22.38}
{'loss': 0.0645, 'grad_norm': 9940.0, 'learning_rate': 2.844972712841737e-06, 'epoch': 22.38}
{'loss': 0.0639, 'grad_norm': 10226.697265625, 'learning_rate': 2.8344093371128424e-06, 'epoch': 22.39}
{'loss': 0.0631, 'grad_norm': 9593.974609375, 'learning_rate': 2.8238650366722574e-06, 'epoch': 22.39}
{'loss': 0.0639, 'grad_norm': 9845.9794921875, 'learning_rate': 2.813339815784416e-06, 'epoch': 22.4}
{'loss': 0.0638, 'grad_norm': 9677.462890625, 'learning_rate': 2.802833678706068e-06, 'epoch': 22.4}
{'loss': 0.0652, 'grad_norm': 9882.6943359375, 'learning_rate': 2.7923466296862377e-06, 'epoch': 22.41}
{'loss': 0.0655, 'grad_norm': 10624.361328125, 'learning_rate': 2.781878672966215e-06, 'epoch': 22.41}
{'loss': 0.0651, 'grad_norm': 11123.203125, 'learning_rate': 2.7714298127795913e-06, 'epoch': 22.42}
{'loss': 0.065, 'grad_norm': 9429.3818359375, 'learning_rate': 2.7610000533522196e-06, 'epoch': 22.42}
{'loss': 0.0653, 'grad_norm': 10443.2158203125, 'learning_rate': 2.7505893989022314e-06, 'epoch': 22.43}
{'loss': 0.0664, 'grad_norm': 9750.0400390625, 'learning_rate': 2.740197853640031e-06, 'epoch': 22.43}
{'loss': 0.0666, 'grad_norm': 11394.533203125, 'learning_rate': 2.729825421768295e-06, 'epoch': 22.44}
{'loss': 0.0664, 'grad_norm': 10456.69921875, 'learning_rate': 2.7194721074819686e-06, 'epoch': 22.44}
{'loss': 0.0675, 'grad_norm': 10350.6875, 'learning_rate': 2.7091379149682685e-06, 'epoch': 22.45}
{'loss': 0.0671, 'grad_norm': 11335.3115234375, 'learning_rate': 2.6988228484066734e-06, 'epoch': 22.45}
{'loss': 0.0678, 'grad_norm': 11219.767578125, 'learning_rate': 2.688526911968936e-06, 'epoch': 22.46}
{'loss': 0.0683, 'grad_norm': 11204.3388671875, 'learning_rate': 2.678250109819058e-06, 'epoch': 22.46}
{'loss': 0.0696, 'grad_norm': 12346.3251953125, 'learning_rate': 2.6679924461133098e-06, 'epoch': 22.47}
{'loss': 0.0695, 'grad_norm': 12787.4599609375, 'learning_rate': 2.657753925000228e-06, 'epoch': 22.47}
{'loss': 0.0724, 'grad_norm': 12679.6796875, 'learning_rate': 2.6475345506206005e-06, 'epoch': 22.47}
{'loss': 0.0727, 'grad_norm': 13894.5615234375, 'learning_rate': 2.637334327107466e-06, 'epoch': 22.48}
{'loss': 0.0476, 'grad_norm': 11569.9267578125, 'learning_rate': 2.6271532585861346e-06, 'epoch': 22.48}
{'loss': 0.0543, 'grad_norm': 11702.4814453125, 'learning_rate': 2.616991349174147e-06, 'epoch': 22.49}
{'loss': 0.0557, 'grad_norm': 12707.609375, 'learning_rate': 2.6068486029813157e-06, 'epoch': 22.49}
{'loss': 0.0553, 'grad_norm': 11441.08203125, 'learning_rate': 2.596725024109692e-06, 'epoch': 22.5}
{'loss': 0.0573, 'grad_norm': 10538.365234375, 'learning_rate': 2.5866206166535844e-06, 'epoch': 22.5}
{'loss': 0.0567, 'grad_norm': 10226.6103515625, 'learning_rate': 2.57653538469953e-06, 'epoch': 22.51}
{'loss': 0.0572, 'grad_norm': 10725.3408203125, 'learning_rate': 2.566469332326332e-06, 'epoch': 22.51}
{'loss': 0.0587, 'grad_norm': 11796.34375, 'learning_rate': 2.556422463605024e-06, 'epoch': 22.52}
{'loss': 0.0592, 'grad_norm': 11377.1357421875, 'learning_rate': 2.546394782598882e-06, 'epoch': 22.52}
{'loss': 0.0589, 'grad_norm': 9849.0146484375, 'learning_rate': 2.5363862933634243e-06, 'epoch': 22.53}
{'loss': 0.0582, 'grad_norm': 10240.6953125, 'learning_rate': 2.5263969999464122e-06, 'epoch': 22.53}
{'loss': 0.0592, 'grad_norm': 10402.6044921875, 'learning_rate': 2.5164269063878366e-06, 'epoch': 22.54}
{'loss': 0.0593, 'grad_norm': 10107.8056640625, 'learning_rate': 2.506476016719922e-06, 'epoch': 22.54}
{'loss': 0.0595, 'grad_norm': 10602.13671875, 'learning_rate': 2.4965443349671323e-06, 'epoch': 22.55}
{'loss': 0.0604, 'grad_norm': 10346.4873046875, 'learning_rate': 2.4866318651461605e-06, 'epoch': 22.55}
{'loss': 0.0607, 'grad_norm': 9757.369140625, 'learning_rate': 2.4767386112659276e-06, 'epoch': 22.56}
{'loss': 0.0608, 'grad_norm': 10058.36328125, 'learning_rate': 2.4668645773275876e-06, 'epoch': 22.56}
{'loss': 0.0618, 'grad_norm': 11432.2353515625, 'learning_rate': 2.4570097673245194e-06, 'epoch': 22.57}
{'loss': 0.0618, 'grad_norm': 10559.271484375, 'learning_rate': 2.4471741852423237e-06, 'epoch': 22.57}
{'loss': 0.0617, 'grad_norm': 9572.876953125, 'learning_rate': 2.4373578350588288e-06, 'epoch': 22.58}
{'loss': 0.0609, 'grad_norm': 9355.029296875, 'learning_rate': 2.427560720744082e-06, 'epoch': 22.58}
{'loss': 0.062, 'grad_norm': 11778.658203125, 'learning_rate': 2.4177828462603523e-06, 'epoch': 22.59}
{'loss': 0.0619, 'grad_norm': 9535.171875, 'learning_rate': 2.4080242155621325e-06, 'epoch': 22.59}
{'loss': 0.0623, 'grad_norm': 10379.6640625, 'learning_rate': 2.398284832596126e-06, 'epoch': 22.59}
{'loss': 0.0621, 'grad_norm': 10635.0302734375, 'learning_rate': 2.3885647013012545e-06, 'epoch': 22.6}
{'loss': 0.0621, 'grad_norm': 9336.904296875, 'learning_rate': 2.378863825608646e-06, 'epoch': 22.6}
{'loss': 0.0627, 'grad_norm': 9826.7119140625, 'learning_rate': 2.3691822094416615e-06, 'epoch': 22.61}
{'loss': 0.0634, 'grad_norm': 10025.30859375, 'learning_rate': 2.359519856715847e-06, 'epoch': 22.61}
{'loss': 0.0638, 'grad_norm': 10230.7822265625, 'learning_rate': 2.349876771338977e-06, 'epoch': 22.62}
{'loss': 0.0633, 'grad_norm': 10943.927734375, 'learning_rate': 2.34025295721102e-06, 'epoch': 22.62}
{'loss': 0.0633, 'grad_norm': 9709.4638671875, 'learning_rate': 2.330648418224163e-06, 'epoch': 22.63}
{'loss': 0.0638, 'grad_norm': 11827.853515625, 'learning_rate': 2.321063158262793e-06, 'epoch': 22.63}
{'loss': 0.0634, 'grad_norm': 10628.5947265625, 'learning_rate': 2.311497181203498e-06, 'epoch': 22.64}
{'loss': 0.0644, 'grad_norm': 9873.3857421875, 'learning_rate': 2.3019504909150615e-06, 'epoch': 22.64}
{'loss': 0.0641, 'grad_norm': 10880.0439453125, 'learning_rate': 2.2924230912584834e-06, 'epoch': 22.65}
{'loss': 0.0655, 'grad_norm': 9596.17578125, 'learning_rate': 2.2829149860869426e-06, 'epoch': 22.65}
{'loss': 0.065, 'grad_norm': 10267.53125, 'learning_rate': 2.27342617924583e-06, 'epoch': 22.66}
{'loss': 0.0658, 'grad_norm': 10461.478515625, 'learning_rate': 2.2639566745727205e-06, 'epoch': 22.66}
{'loss': 0.0655, 'grad_norm': 9105.42578125, 'learning_rate': 2.254506475897394e-06, 'epoch': 22.67}
{'loss': 0.0662, 'grad_norm': 11275.9697265625, 'learning_rate': 2.2450755870418116e-06, 'epoch': 22.67}
{'loss': 0.067, 'grad_norm': 10766.0009765625, 'learning_rate': 2.2356640118201266e-06, 'epoch': 22.68}
{'loss': 0.0673, 'grad_norm': 10064.6162109375, 'learning_rate': 2.2262717540386946e-06, 'epoch': 22.68}
{'loss': 0.0669, 'grad_norm': 12285.705078125, 'learning_rate': 2.2168988174960383e-06, 'epoch': 22.69}
{'loss': 0.0677, 'grad_norm': 10991.1669921875, 'learning_rate': 2.2075452059828805e-06, 'epoch': 22.69}
{'loss': 0.0683, 'grad_norm': 10449.359375, 'learning_rate': 2.1982109232821178e-06, 'epoch': 22.7}
{'loss': 0.0691, 'grad_norm': 11046.0546875, 'learning_rate': 2.188895973168842e-06, 'epoch': 22.7}
{'loss': 0.0708, 'grad_norm': 11692.072265625, 'learning_rate': 2.1796003594103222e-06, 'epoch': 22.71}
{'loss': 0.0707, 'grad_norm': 13174.5869140625, 'learning_rate': 2.170324085765996e-06, 'epoch': 22.71}
{'loss': 0.0713, 'grad_norm': 12962.40234375, 'learning_rate': 2.161067155987495e-06, 'epoch': 22.71}
{'loss': 0.0726, 'grad_norm': 15533.2109375, 'learning_rate': 2.15182957381862e-06, 'epoch': 22.72}
{'loss': 0.0465, 'grad_norm': 12213.71484375, 'learning_rate': 2.1426113429953432e-06, 'epoch': 22.72}
{'loss': 0.053, 'grad_norm': 10630.1923828125, 'learning_rate': 2.1334124672458155e-06, 'epoch': 22.73}
{'loss': 0.0559, 'grad_norm': 13051.384765625, 'learning_rate': 2.124232950290367e-06, 'epoch': 22.73}
{'loss': 0.056, 'grad_norm': 10894.5390625, 'learning_rate': 2.1150727958414827e-06, 'epoch': 22.74}
{'loss': 0.0571, 'grad_norm': 10726.857421875, 'learning_rate': 2.105932007603828e-06, 'epoch': 22.74}
{'loss': 0.0572, 'grad_norm': 11216.9765625, 'learning_rate': 2.0968105892742284e-06, 'epoch': 22.75}
{'loss': 0.0577, 'grad_norm': 11774.056640625, 'learning_rate': 2.087708544541689e-06, 'epoch': 22.75}
{'loss': 0.0585, 'grad_norm': 12852.5, 'learning_rate': 2.0786258770873647e-06, 'epoch': 22.76}
{'loss': 0.059, 'grad_norm': 11573.2802734375, 'learning_rate': 2.069562590584584e-06, 'epoch': 22.76}
{'loss': 0.0595, 'grad_norm': 11080.978515625, 'learning_rate': 2.060518688698826e-06, 'epoch': 22.77}
{'loss': 0.0578, 'grad_norm': 10993.0830078125, 'learning_rate': 2.051494175087737e-06, 'epoch': 22.77}
{'loss': 0.0585, 'grad_norm': 11591.2255859375, 'learning_rate': 2.042489053401131e-06, 'epoch': 22.78}
{'loss': 0.0592, 'grad_norm': 10892.9658203125, 'learning_rate': 2.0335033272809612e-06, 'epoch': 22.78}
{'loss': 0.0603, 'grad_norm': 11150.6025390625, 'learning_rate': 2.0245370003613483e-06, 'epoch': 22.79}
{'loss': 0.0594, 'grad_norm': 10610.080078125, 'learning_rate': 2.0155900762685643e-06, 'epoch': 22.79}
{'loss': 0.0601, 'grad_norm': 10188.0224609375, 'learning_rate': 2.0066625586210307e-06, 'epoch': 22.8}
{'loss': 0.0601, 'grad_norm': 9878.1953125, 'learning_rate': 1.997754451029332e-06, 'epoch': 22.8}
{'loss': 0.0612, 'grad_norm': 9571.3759765625, 'learning_rate': 1.9888657570961924e-06, 'epoch': 22.81}
{'loss': 0.0623, 'grad_norm': 11728.1796875, 'learning_rate': 1.9799964804164904e-06, 'epoch': 22.81}
{'loss': 0.0614, 'grad_norm': 10423.509765625, 'learning_rate': 1.971146624577225e-06, 'epoch': 22.82}
{'loss': 0.0612, 'grad_norm': 10871.3447265625, 'learning_rate': 1.962316193157593e-06, 'epoch': 22.82}
{'loss': 0.0622, 'grad_norm': 10652.3466796875, 'learning_rate': 1.9535051897288935e-06, 'epoch': 22.82}
{'loss': 0.062, 'grad_norm': 9861.1494140625, 'learning_rate': 1.9447136178545766e-06, 'epoch': 22.83}
{'loss': 0.0622, 'grad_norm': 10722.28515625, 'learning_rate': 1.9359414810902475e-06, 'epoch': 22.83}
{'loss': 0.0625, 'grad_norm': 9815.4326171875, 'learning_rate': 1.9271887829836353e-06, 'epoch': 22.84}
{'loss': 0.0621, 'grad_norm': 9754.3525390625, 'learning_rate': 1.9184555270746194e-06, 'epoch': 22.84}
{'loss': 0.0629, 'grad_norm': 10315.763671875, 'learning_rate': 1.9097417168952027e-06, 'epoch': 22.85}
{'loss': 0.0627, 'grad_norm': 10443.84375, 'learning_rate': 1.9010473559695374e-06, 'epoch': 22.85}
{'loss': 0.0634, 'grad_norm': 9869.5732421875, 'learning_rate': 1.8923724478139004e-06, 'epoch': 22.86}
{'loss': 0.064, 'grad_norm': 10412.0166015625, 'learning_rate': 1.8837169959367075e-06, 'epoch': 22.86}
{'loss': 0.0643, 'grad_norm': 9604.2880859375, 'learning_rate': 1.8750810038385025e-06, 'epoch': 22.87}
{'loss': 0.0638, 'grad_norm': 10443.13671875, 'learning_rate': 1.8664644750119642e-06, 'epoch': 22.87}
{'loss': 0.0632, 'grad_norm': 9660.2412109375, 'learning_rate': 1.8578674129418826e-06, 'epoch': 22.88}
{'loss': 0.0633, 'grad_norm': 9805.9033203125, 'learning_rate': 1.849289821105199e-06, 'epoch': 22.88}
{'loss': 0.0655, 'grad_norm': 11344.8154296875, 'learning_rate': 1.8407317029709602e-06, 'epoch': 22.89}
{'loss': 0.0656, 'grad_norm': 9608.38671875, 'learning_rate': 1.8321930620003535e-06, 'epoch': 22.89}
{'loss': 0.065, 'grad_norm': 10657.609375, 'learning_rate': 1.823673901646672e-06, 'epoch': 22.9}
{'loss': 0.0656, 'grad_norm': 10549.7470703125, 'learning_rate': 1.8151742253553483e-06, 'epoch': 22.9}
{'loss': 0.0658, 'grad_norm': 10543.6484375, 'learning_rate': 1.8066940365639217e-06, 'epoch': 22.91}
{'loss': 0.0667, 'grad_norm': 11363.8388671875, 'learning_rate': 1.7982333387020544e-06, 'epoch': 22.91}
{'loss': 0.0667, 'grad_norm': 10764.1708984375, 'learning_rate': 1.789792135191526e-06, 'epoch': 22.92}
{'loss': 0.0667, 'grad_norm': 11422.0712890625, 'learning_rate': 1.781370429446233e-06, 'epoch': 22.92}
{'loss': 0.0676, 'grad_norm': 10830.0380859375, 'learning_rate': 1.7729682248721847e-06, 'epoch': 22.93}
{'loss': 0.0677, 'grad_norm': 10404.095703125, 'learning_rate': 1.764585524867507e-06, 'epoch': 22.93}
{'loss': 0.0683, 'grad_norm': 10726.80859375, 'learning_rate': 1.7562223328224325e-06, 'epoch': 22.94}
{'loss': 0.0685, 'grad_norm': 12024.0712890625, 'learning_rate': 1.7478786521192947e-06, 'epoch': 22.94}
{'loss': 0.0703, 'grad_norm': 12580.3505859375, 'learning_rate': 1.7395544861325718e-06, 'epoch': 22.94}
{'loss': 0.072, 'grad_norm': 12093.04296875, 'learning_rate': 1.7312498382287988e-06, 'epoch': 22.95}
{'loss': 0.0716, 'grad_norm': 13014.7685546875, 'learning_rate': 1.722964711766667e-06, 'epoch': 22.95}
{'loss': 0.0725, 'grad_norm': 15046.728515625, 'learning_rate': 1.714699110096929e-06, 'epoch': 22.96}
{'loss': 0.0539, 'grad_norm': 9714.232421875, 'learning_rate': 1.7064530365624832e-06, 'epoch': 22.96}
{'loss': 0.059, 'grad_norm': 8949.32421875, 'learning_rate': 1.6982264944982784e-06, 'epoch': 22.97}
{'loss': 0.0601, 'grad_norm': 9750.3984375, 'learning_rate': 1.6900194872314202e-06, 'epoch': 22.97}
{'loss': 0.0617, 'grad_norm': 9143.720703125, 'learning_rate': 1.681832018081081e-06, 'epoch': 22.98}
{'loss': 0.063, 'grad_norm': 8720.142578125, 'learning_rate': 1.6736640903585289e-06, 'epoch': 22.98}
{'loss': 0.0642, 'grad_norm': 9880.484375, 'learning_rate': 1.665515707367149e-06, 'epoch': 22.99}
{'loss': 0.0655, 'grad_norm': 10496.5546875, 'learning_rate': 1.6573868724024055e-06, 'epoch': 22.99}
{'loss': 0.0685, 'grad_norm': 10478.9111328125, 'learning_rate': 1.649277588751863e-06, 'epoch': 23.0}
{'loss': 0.0584, 'grad_norm': 13129.5888671875, 'learning_rate': 1.6411878596951703e-06, 'epoch': 23.0}
{'loss': 0.0509, 'grad_norm': 10543.2490234375, 'learning_rate': 1.6331176885040878e-06, 'epoch': 23.01}
{'loss': 0.054, 'grad_norm': 11161.1328125, 'learning_rate': 1.6250670784424383e-06, 'epoch': 23.01}
{'loss': 0.0555, 'grad_norm': 11329.375, 'learning_rate': 1.6170360327661671e-06, 'epoch': 23.02}
{'loss': 0.0546, 'grad_norm': 11449.4921875, 'learning_rate': 1.6090245547232707e-06, 'epoch': 23.02}
{'loss': 0.0574, 'grad_norm': 10440.56640625, 'learning_rate': 1.601032647553863e-06, 'epoch': 23.03}
{'loss': 0.0567, 'grad_norm': 11228.5263671875, 'learning_rate': 1.5930603144901135e-06, 'epoch': 23.03}
{'loss': 0.0572, 'grad_norm': 10268.4912109375, 'learning_rate': 1.5851075587563157e-06, 'epoch': 23.04}
{'loss': 0.0583, 'grad_norm': 11795.0810546875, 'learning_rate': 1.5771743835687969e-06, 'epoch': 23.04}
{'loss': 0.0586, 'grad_norm': 10951.703125, 'learning_rate': 1.5692607921360013e-06, 'epoch': 23.05}
{'loss': 0.0583, 'grad_norm': 10920.37109375, 'learning_rate': 1.5613667876584414e-06, 'epoch': 23.05}
{'loss': 0.0583, 'grad_norm': 9500.58984375, 'learning_rate': 1.5534923733287021e-06, 'epoch': 23.06}
{'loss': 0.0579, 'grad_norm': 9680.310546875, 'learning_rate': 1.545637552331458e-06, 'epoch': 23.06}
{'loss': 0.0592, 'grad_norm': 10451.7724609375, 'learning_rate': 1.5378023278434407e-06, 'epoch': 23.06}
{'loss': 0.0591, 'grad_norm': 10851.3095703125, 'learning_rate': 1.5299867030334814e-06, 'epoch': 23.07}
{'loss': 0.0604, 'grad_norm': 10118.8525390625, 'learning_rate': 1.5221906810624577e-06, 'epoch': 23.07}
{'loss': 0.0603, 'grad_norm': 10036.34765625, 'learning_rate': 1.5144142650833525e-06, 'epoch': 23.08}
{'loss': 0.0606, 'grad_norm': 9824.7880859375, 'learning_rate': 1.5066574582411786e-06, 'epoch': 23.08}
{'loss': 0.0614, 'grad_norm': 9866.015625, 'learning_rate': 1.4989202636730537e-06, 'epoch': 23.09}
{'loss': 0.0606, 'grad_norm': 10927.1220703125, 'learning_rate': 1.4912026845081361e-06, 'epoch': 23.09}
{'loss': 0.0605, 'grad_norm': 10698.9052734375, 'learning_rate': 1.4835047238676791e-06, 'epoch': 23.1}
{'loss': 0.0607, 'grad_norm': 9824.95703125, 'learning_rate': 1.47582638486497e-06, 'epoch': 23.1}
{'loss': 0.0619, 'grad_norm': 9997.228515625, 'learning_rate': 1.4681676706053971e-06, 'epoch': 23.11}
{'loss': 0.0624, 'grad_norm': 10936.28125, 'learning_rate': 1.4605285841863714e-06, 'epoch': 23.11}
{'loss': 0.0616, 'grad_norm': 9830.1962890625, 'learning_rate': 1.4529091286973995e-06, 'epoch': 23.12}
{'loss': 0.062, 'grad_norm': 9054.576171875, 'learning_rate': 1.445309307220033e-06, 'epoch': 23.12}
{'loss': 0.0619, 'grad_norm': 10930.6025390625, 'learning_rate': 1.43772912282788e-06, 'epoch': 23.13}
{'loss': 0.0626, 'grad_norm': 9091.326171875, 'learning_rate': 1.4301685785866214e-06, 'epoch': 23.13}
{'loss': 0.0629, 'grad_norm': 10221.5439453125, 'learning_rate': 1.4226276775539725e-06, 'epoch': 23.14}
{'loss': 0.0634, 'grad_norm': 10680.740234375, 'learning_rate': 1.4151064227797328e-06, 'epoch': 23.14}
{'loss': 0.0637, 'grad_norm': 9837.640625, 'learning_rate': 1.4076048173057188e-06, 'epoch': 23.15}
{'loss': 0.063, 'grad_norm': 10466.5283203125, 'learning_rate': 1.400122864165848e-06, 'epoch': 23.15}
{'loss': 0.0636, 'grad_norm': 9608.044921875, 'learning_rate': 1.3926605663860447e-06, 'epoch': 23.16}
{'loss': 0.0639, 'grad_norm': 9583.65234375, 'learning_rate': 1.3852179269843168e-06, 'epoch': 23.16}
{'loss': 0.0643, 'grad_norm': 12018.0380859375, 'learning_rate': 1.3777949489706899e-06, 'epoch': 23.17}
{'loss': 0.0647, 'grad_norm': 10138.181640625, 'learning_rate': 1.370391635347279e-06, 'epoch': 23.17}
{'loss': 0.0649, 'grad_norm': 10387.5419921875, 'learning_rate': 1.3630079891082004e-06, 'epoch': 23.18}
{'loss': 0.0648, 'grad_norm': 9739.150390625, 'learning_rate': 1.3556440132396598e-06, 'epoch': 23.18}
{'loss': 0.0655, 'grad_norm': 11187.7900390625, 'learning_rate': 1.3482997107198747e-06, 'epoch': 23.18}
{'loss': 0.0653, 'grad_norm': 10105.2587890625, 'learning_rate': 1.3409750845191139e-06, 'epoch': 23.19}
{'loss': 0.0658, 'grad_norm': 10783.1083984375, 'learning_rate': 1.333670137599713e-06, 'epoch': 23.19}
{'loss': 0.0667, 'grad_norm': 10379.970703125, 'learning_rate': 1.3263848729160033e-06, 'epoch': 23.2}
{'loss': 0.0662, 'grad_norm': 11672.6611328125, 'learning_rate': 1.3191192934144003e-06, 'epoch': 23.2}
{'loss': 0.0666, 'grad_norm': 10960.0068359375, 'learning_rate': 1.3118734020333256e-06, 'epoch': 23.21}
{'loss': 0.0677, 'grad_norm': 10501.8759765625, 'learning_rate': 1.3046472017032686e-06, 'epoch': 23.21}
{'loss': 0.0669, 'grad_norm': 11154.947265625, 'learning_rate': 1.2974406953467132e-06, 'epoch': 23.22}
{'loss': 0.0684, 'grad_norm': 10456.32421875, 'learning_rate': 1.2902538858782343e-06, 'epoch': 23.22}
{'loss': 0.0708, 'grad_norm': 12703.201171875, 'learning_rate': 1.2830867762043786e-06, 'epoch': 23.23}
{'loss': 0.0706, 'grad_norm': 12550.1943359375, 'learning_rate': 1.275939369223783e-06, 'epoch': 23.23}
{'loss': 0.072, 'grad_norm': 14848.130859375, 'learning_rate': 1.2688116678270634e-06, 'epoch': 23.24}
{'loss': 0.0572, 'grad_norm': 12195.5166015625, 'learning_rate': 1.261703674896919e-06, 'epoch': 23.24}
{'loss': 0.0528, 'grad_norm': 10909.1796875, 'learning_rate': 1.2546153933080395e-06, 'epoch': 23.25}
{'loss': 0.0553, 'grad_norm': 11426.7919921875, 'learning_rate': 1.2475468259271538e-06, 'epoch': 23.25}
{'loss': 0.055, 'grad_norm': 12414.4111328125, 'learning_rate': 1.2404979756130142e-06, 'epoch': 23.26}
{'loss': 0.0542, 'grad_norm': 11233.0078125, 'learning_rate': 1.2334688452164124e-06, 'epoch': 23.26}
{'loss': 0.0569, 'grad_norm': 10463.41015625, 'learning_rate': 1.2264594375801574e-06, 'epoch': 23.27}
{'loss': 0.0561, 'grad_norm': 10639.0146484375, 'learning_rate': 1.219469755539071e-06, 'epoch': 23.27}
{'loss': 0.0563, 'grad_norm': 10516.7919921875, 'learning_rate': 1.212499801920014e-06, 'epoch': 23.28}
{'loss': 0.0582, 'grad_norm': 10916.1201171875, 'learning_rate': 1.2055495795418536e-06, 'epoch': 23.28}
{'loss': 0.0588, 'grad_norm': 11631.6083984375, 'learning_rate': 1.198619091215497e-06, 'epoch': 23.29}
{'loss': 0.0586, 'grad_norm': 10038.9111328125, 'learning_rate': 1.1917083397438356e-06, 'epoch': 23.29}
{'loss': 0.0588, 'grad_norm': 10480.8662109375, 'learning_rate': 1.1848173279218278e-06, 'epoch': 23.29}
{'loss': 0.0584, 'grad_norm': 11625.8798828125, 'learning_rate': 1.1779460585363944e-06, 'epoch': 23.3}
