Token has not been saved to git credential helper. Pass `add_to_git_credential=True` if you want to set the git credential as well.
Token is valid (permission: write).
Your token has been saved to /home/016651544/.cache/huggingface/token
Login successful
DEVICE:-  cuda:0
Read Data!! 
Dataset dictionary: 
 DatasetDict({
    train: Dataset({
        features: ['text'],
        num_rows: 20000
    })
    validation: Dataset({
        features: ['text'],
        num_rows: 2000
    })
})
{'quant_method': <QuantizationMethod.BITS_AND_BYTES: 'bitsandbytes'>, 'load_in_8bit': False, 'load_in_4bit': True, 'llm_int8_threshold': 6.0, 'llm_int8_skip_modules': None, 'llm_int8_enable_fp32_cpu_offload': False, 'llm_int8_has_fp16_weight': False, 'bnb_4bit_quant_type': 'nf4', 'bnb_4bit_use_double_quant': False, 'bnb_4bit_compute_dtype': 'float16'}
{'loss': 2.5348, 'learning_rate': 1.020408163265306e-06, 'epoch': 0.01}
{'loss': 0.1112, 'learning_rate': 5.7603840715394264e-05, 'epoch': 11.94}
{'loss': 0.1115, 'learning_rate': 5.7520000123933746e-05, 'epoch': 11.95}
{'loss': 0.1157, 'learning_rate': 5.743613789355609e-05, 'epoch': 11.96}
{'loss': 0.1112, 'learning_rate': 5.735225426557613e-05, 'epoch': 11.97}
{'loss': 0.0928, 'learning_rate': 5.726834948137033e-05, 'epoch': 11.99}
{'loss': 0.1075, 'learning_rate': 5.718442378237599e-05, 'epoch': 12.0}
{'loss': 0.0706, 'learning_rate': 5.710047741009064e-05, 'epoch': 12.01}
{'loss': 0.0823, 'learning_rate': 5.701651060607125e-05, 'epoch': 12.03}
{'loss': 0.0855, 'learning_rate': 5.69325236119336e-05, 'epoch': 12.04}
{'loss': 0.0869, 'learning_rate': 5.684851666935159e-05, 'epoch': 12.05}
{'loss': 0.0854, 'learning_rate': 5.676449002005648e-05, 'epoch': 12.06}
{'loss': 0.0898, 'learning_rate': 5.668044390583629e-05, 'epoch': 12.08}
{'loss': 0.0923, 'learning_rate': 5.659637856853498e-05, 'epoch': 12.09}
{'loss': 0.0925, 'learning_rate': 5.651229425005188e-05, 'epoch': 12.1}
{'loss': 0.0945, 'learning_rate': 5.6428191192340926e-05, 'epoch': 12.12}
{'loss': 0.0986, 'learning_rate': 5.634406963740998e-05, 'epoch': 12.13}
{'loss': 0.0996, 'learning_rate': 5.625992982732011e-05, 'epoch': 12.14}
{'loss': 0.0993, 'learning_rate': 5.617577200418492e-05, 'epoch': 12.15}
{'loss': 0.1003, 'learning_rate': 5.609159641016989e-05, 'epoch': 12.17}
{'loss': 0.1027, 'learning_rate': 5.6007403287491544e-05, 'epoch': 12.18}
{'loss': 0.1043, 'learning_rate': 5.592319287841694e-05, 'epoch': 12.19}
{'loss': 0.1065, 'learning_rate': 5.5838965425262835e-05, 'epoch': 12.2}
{'loss': 0.1107, 'learning_rate': 5.575472117039502e-05, 'epoch': 12.22}
{'loss': 0.112, 'learning_rate': 5.567046035622765e-05, 'epoch': 12.23}
{'loss': 0.1163, 'learning_rate': 5.558618322522253e-05, 'epoch': 12.24}
{'loss': 0.0766, 'learning_rate': 5.5501890019888426e-05, 'epoch': 12.26}
{'loss': 0.0848, 'learning_rate': 5.541758098278031e-05, 'epoch': 12.27}
{'loss': 0.0848, 'learning_rate': 5.533325635649879e-05, 'epoch': 12.28}
{'loss': 0.0869, 'learning_rate': 5.524891638368925e-05, 'epoch': 12.29}
{'loss': 0.0896, 'learning_rate': 5.5164561307041295e-05, 'epoch': 12.31}
{'loss': 0.0921, 'learning_rate': 5.508019136928797e-05, 'epoch': 12.32}
{'loss': 0.0932, 'learning_rate': 5.4995806813205056e-05, 'epoch': 12.33}
{'loss': 0.0964, 'learning_rate': 5.4911407881610455e-05, 'epoch': 12.35}
{'loss': 0.0974, 'learning_rate': 5.4826994817363374e-05, 'epoch': 12.36}
{'loss': 0.1027, 'learning_rate': 5.474256786336374e-05, 'epoch': 12.37}
{'loss': 0.0997, 'learning_rate': 5.465812726255142e-05, 'epoch': 12.38}
{'loss': 0.0998, 'learning_rate': 5.457367325790554e-05, 'epoch': 12.4}
{'loss': 0.1031, 'learning_rate': 5.4489206092443824e-05, 'epoch': 12.41}
{'loss': 0.1027, 'learning_rate': 5.440472600922185e-05, 'epoch': 12.42}
{'loss': 0.1063, 'learning_rate': 5.4320233251332374e-05, 'epoch': 12.43}
{'loss': 0.1089, 'learning_rate': 5.423572806190461e-05, 'epoch': 12.45}
{'loss': 0.1096, 'learning_rate': 5.415121068410356e-05, 'epoch': 12.46}
{'loss': 0.1114, 'learning_rate': 5.406668136112927e-05, 'epoch': 12.47}
{'loss': 0.1199, 'learning_rate': 5.3982140336216226e-05, 'epoch': 12.49}
{'loss': 0.0831, 'learning_rate': 5.3897587852632494e-05, 'epoch': 12.5}
{'loss': 0.0901, 'learning_rate': 5.3813024153679194e-05, 'epoch': 12.51}
{'loss': 0.0878, 'learning_rate': 5.3728449482689646e-05, 'epoch': 12.52}
{'loss': 0.0881, 'learning_rate': 5.364386408302882e-05, 'epoch': 12.54}
{'loss': 0.0882, 'learning_rate': 5.3559268198092485e-05, 'epoch': 12.55}
{'loss': 0.0913, 'learning_rate': 5.347466207130662e-05, 'epoch': 12.56}
{'loss': 0.094, 'learning_rate': 5.33900459461267e-05, 'epoch': 12.58}
{'loss': 0.0985, 'learning_rate': 5.330542006603689e-05, 'epoch': 12.59}
{'loss': 0.1008, 'learning_rate': 5.322078467454951e-05, 'epoch': 12.6}
{'loss': 0.0998, 'learning_rate': 5.3136140015204205e-05, 'epoch': 12.61}
{'loss': 0.1011, 'learning_rate': 5.3051486331567293e-05, 'epoch': 12.63}
{'loss': 0.1009, 'learning_rate': 5.296682386723105e-05, 'epoch': 12.64}
{'loss': 0.1008, 'learning_rate': 5.288215286581306e-05, 'epoch': 12.65}
{'loss': 0.1027, 'learning_rate': 5.279747357095545e-05, 'epoch': 12.66}
{'loss': 0.1072, 'learning_rate': 5.271278622632415e-05, 'epoch': 12.68}
{'loss': 0.11, 'learning_rate': 5.262809107560838e-05, 'epoch': 12.69}
{'loss': 0.1105, 'learning_rate': 5.254338836251971e-05, 'epoch': 12.7}
{'loss': 0.1142, 'learning_rate': 5.245867833079152e-05, 'epoch': 12.72}
{'loss': 0.1198, 'learning_rate': 5.237396122417824e-05, 'epoch': 12.73}
{'loss': 0.0755, 'learning_rate': 5.228923728645466e-05, 'epoch': 12.74}
{'loss': 0.0827, 'learning_rate': 5.220450676141525e-05, 'epoch': 12.75}
{'loss': 0.086, 'learning_rate': 5.211976989287337e-05, 'epoch': 12.77}
{'loss': 0.0875, 'learning_rate': 5.2035026924660715e-05, 'epoch': 12.78}
{'loss': 0.0896, 'learning_rate': 5.1950278100626473e-05, 'epoch': 12.79}
{'loss': 0.0916, 'learning_rate': 5.1865523664636704e-05, 'epoch': 12.81}
{'loss': 0.0913, 'learning_rate': 5.17807638605736e-05, 'epoch': 12.82}
{'loss': 0.0933, 'learning_rate': 5.1695998932334846e-05, 'epoch': 12.83}
{'loss': 0.0948, 'learning_rate': 5.161122912383282e-05, 'epoch': 12.84}
{'loss': 0.0977, 'learning_rate': 5.152645467899396e-05, 'epoch': 12.86}
{'loss': 0.1013, 'learning_rate': 5.144167584175805e-05, 'epoch': 12.87}
{'loss': 0.1037, 'learning_rate': 5.135689285607751e-05, 'epoch': 12.88}
{'loss': 0.1035, 'learning_rate': 5.127210596591672e-05, 'epoch': 12.89}
{'loss': 0.1042, 'learning_rate': 5.1187315415251226e-05, 'epoch': 12.91}
{'loss': 0.1068, 'learning_rate': 5.11025214480672e-05, 'epoch': 12.92}
{'loss': 0.1062, 'learning_rate': 5.101772430836057e-05, 'epoch': 12.93}
{'loss': 0.108, 'learning_rate': 5.093292424013645e-05, 'epoch': 12.95}
{'loss': 0.1129, 'learning_rate': 5.084812148740832e-05, 'epoch': 12.96}
{'loss': 0.118, 'learning_rate': 5.076331629419745e-05, 'epoch': 12.97}
{'loss': 0.0866, 'learning_rate': 5.067850890453209e-05, 'epoch': 12.98}
{'loss': 0.1047, 'learning_rate': 5.059369956244682e-05, 'epoch': 13.0}
{'loss': 0.0802, 'learning_rate': 5.0508888511981835e-05, 'epoch': 13.01}
{'loss': 0.0808, 'learning_rate': 5.042407599718224e-05, 'epoch': 13.02}
{'loss': 0.08, 'learning_rate': 5.033926226209739e-05, 'epoch': 13.04}
{'loss': 0.0841, 'learning_rate': 5.0254447550780104e-05, 'epoch': 13.05}
{'loss': 0.0834, 'learning_rate': 5.0169632107286036e-05, 'epoch': 13.06}
{'loss': 0.0872, 'learning_rate': 5.0084816175672955e-05, 'epoch': 13.07}
{'loss': 0.0893, 'learning_rate': 5e-05, 'epoch': 13.09}
{'loss': 0.0905, 'learning_rate': 4.991518382432704e-05, 'epoch': 13.1}
{'loss': 0.0916, 'learning_rate': 4.9830367892713976e-05, 'epoch': 13.11}
{'loss': 0.0937, 'learning_rate': 4.9745552449219914e-05, 'epoch': 13.12}
{'loss': 0.0953, 'learning_rate': 4.9660737737902616e-05, 'epoch': 13.14}
{'loss': 0.0974, 'learning_rate': 4.957592400281777e-05, 'epoch': 13.15}
{'loss': 0.0987, 'learning_rate': 4.9491111488018197e-05, 'epoch': 13.16}
{'loss': 0.0997, 'learning_rate': 4.94063004375532e-05, 'epoch': 13.18}
{'loss': 0.1024, 'learning_rate': 4.932149109546791e-05, 'epoch': 13.19}
{'loss': 0.1053, 'learning_rate': 4.923668370580256e-05, 'epoch': 13.2}
{'loss': 0.1065, 'learning_rate': 4.915187851259169e-05, 'epoch': 13.21}
{'loss': 0.1112, 'learning_rate': 4.906707575986356e-05, 'epoch': 13.23}
{'loss': 0.113, 'learning_rate': 4.898227569163944e-05, 'epoch': 13.24}
{'loss': 0.0815, 'learning_rate': 4.889747855193283e-05, 'epoch': 13.25}
{'loss': 0.079, 'learning_rate': 4.881268458474879e-05, 'epoch': 13.27}
{'loss': 0.0804, 'learning_rate': 4.87278940340833e-05, 'epoch': 13.28}
{'loss': 0.085, 'learning_rate': 4.864310714392249e-05, 'epoch': 13.29}
{'loss': 0.0848, 'learning_rate': 4.855832415824197e-05, 'epoch': 13.3}
{'loss': 0.0886, 'learning_rate': 4.847354532100605e-05, 'epoch': 13.32}
{'loss': 0.0915, 'learning_rate': 4.838877087616719e-05, 'epoch': 13.33}
{'loss': 0.0947, 'learning_rate': 4.8304001067665166e-05, 'epoch': 13.34}
{'loss': 0.0937, 'learning_rate': 4.8219236139426406e-05, 'epoch': 13.35}
{'loss': 0.0967, 'learning_rate': 4.813447633536331e-05, 'epoch': 13.37}
{'loss': 0.097, 'learning_rate': 4.804972189937353e-05, 'epoch': 13.38}
{'loss': 0.0976, 'learning_rate': 4.79649730753393e-05, 'epoch': 13.39}
{'loss': 0.0988, 'learning_rate': 4.7880230107126633e-05, 'epoch': 13.41}
{'loss': 0.1006, 'learning_rate': 4.779549323858476e-05, 'epoch': 13.42}
{'loss': 0.1025, 'learning_rate': 4.7710762713545346e-05, 'epoch': 13.43}
{'loss': 0.1046, 'learning_rate': 4.762603877582178e-05, 'epoch': 13.44}
{'loss': 0.1078, 'learning_rate': 4.754132166920849e-05, 'epoch': 13.46}
{'loss': 0.1116, 'learning_rate': 4.745661163748031e-05, 'epoch': 13.47}
{'loss': 0.115, 'learning_rate': 4.737190892439165e-05, 'epoch': 13.48}
{'loss': 0.0829, 'learning_rate': 4.7287213773675854e-05, 'epoch': 13.5}
{'loss': 0.08, 'learning_rate': 4.720252642904456e-05, 'epoch': 13.51}
{'loss': 0.0838, 'learning_rate': 4.711784713418694e-05, 'epoch': 13.52}
{'loss': 0.086, 'learning_rate': 4.703317613276896e-05, 'epoch': 13.53}
{'loss': 0.086, 'learning_rate': 4.6948513668432725e-05, 'epoch': 13.55}
{'loss': 0.0887, 'learning_rate': 4.6863859984795814e-05, 'epoch': 13.56}
{'loss': 0.0887, 'learning_rate': 4.677921532545052e-05, 'epoch': 13.57}
{'loss': 0.0919, 'learning_rate': 4.669457993396312e-05, 'epoch': 13.58}
{'loss': 0.0929, 'learning_rate': 4.660995405387331e-05, 'epoch': 13.6}
{'loss': 0.0952, 'learning_rate': 4.652533792869338e-05, 'epoch': 13.61}
{'loss': 0.0965, 'learning_rate': 4.6440731801907534e-05, 'epoch': 13.62}
{'loss': 0.0986, 'learning_rate': 4.6356135916971195e-05, 'epoch': 13.64}
{'loss': 0.0985, 'learning_rate': 4.627155051731036e-05, 'epoch': 13.65}
{'loss': 0.1016, 'learning_rate': 4.618697584632083e-05, 'epoch': 13.66}
{'loss': 0.1028, 'learning_rate': 4.610241214736751e-05, 'epoch': 13.67}
{'loss': 0.1068, 'learning_rate': 4.601785966378378e-05, 'epoch': 13.69}
{'loss': 0.107, 'learning_rate': 4.593331863887072e-05, 'epoch': 13.7}
{'loss': 0.1113, 'learning_rate': 4.584878931589647e-05, 'epoch': 13.71}
{'loss': 0.1162, 'learning_rate': 4.5764271938095405e-05, 'epoch': 13.73}
{'loss': 0.0792, 'learning_rate': 4.567976674866764e-05, 'epoch': 13.74}
{'loss': 0.0775, 'learning_rate': 4.559527399077815e-05, 'epoch': 13.75}
{'loss': 0.0808, 'learning_rate': 4.5510793907556195e-05, 'epoch': 13.76}
{'loss': 0.082, 'learning_rate': 4.542632674209447e-05, 'epoch': 13.78}
{'loss': 0.0855, 'learning_rate': 4.53418727374486e-05, 'epoch': 13.79}
{'loss': 0.0899, 'learning_rate': 4.5257432136636286e-05, 'epoch': 13.8}
{'loss': 0.0897, 'learning_rate': 4.5173005182636644e-05, 'epoch': 13.81}
{'loss': 0.0918, 'learning_rate': 4.5088592118389557e-05, 'epoch': 13.83}
{'loss': 0.0923, 'learning_rate': 4.500419318679495e-05, 'epoch': 13.84}
{'loss': 0.0954, 'learning_rate': 4.4919808630712054e-05, 'epoch': 13.85}
{'loss': 0.0967, 'learning_rate': 4.4835438692958716e-05, 'epoch': 13.87}
{'loss': 0.0982, 'learning_rate': 4.475108361631076e-05, 'epoch': 13.88}
{'loss': 0.0999, 'learning_rate': 4.466674364350124e-05, 'epoch': 13.89}
{'loss': 0.1017, 'learning_rate': 4.45824190172197e-05, 'epoch': 13.9}
{'loss': 0.1022, 'learning_rate': 4.4498109980111586e-05, 'epoch': 13.92}
{'loss': 0.1055, 'learning_rate': 4.4413816774777475e-05, 'epoch': 13.93}
{'loss': 0.1058, 'learning_rate': 4.4329539643772365e-05, 'epoch': 13.94}
{'loss': 0.109, 'learning_rate': 4.424527882960499e-05, 'epoch': 13.96}
{'loss': 0.1154, 'learning_rate': 4.416103457473718e-05, 'epoch': 13.97}
{'loss': 0.0911, 'learning_rate': 4.407680712158308e-05, 'epoch': 13.98}
{'loss': 0.097, 'learning_rate': 4.399259671250847e-05, 'epoch': 13.99}
{'loss': 0.0853, 'learning_rate': 4.390840358983013e-05, 'epoch': 14.01}
{'loss': 0.0743, 'learning_rate': 4.3824227995815084e-05, 'epoch': 14.02}
{'loss': 0.0779, 'learning_rate': 4.3740070172679914e-05, 'epoch': 14.03}
{'loss': 0.0812, 'learning_rate': 4.365593036259003e-05, 'epoch': 14.04}
{'loss': 0.0818, 'learning_rate': 4.357180880765908e-05, 'epoch': 14.06}
{'loss': 0.0842, 'learning_rate': 4.348770574994812e-05, 'epoch': 14.07}
{'loss': 0.0868, 'learning_rate': 4.340362143146504e-05, 'epoch': 14.08}
{'loss': 0.0881, 'learning_rate': 4.331955609416373e-05, 'epoch': 14.1}
{'loss': 0.0897, 'learning_rate': 4.3235509979943524e-05, 'epoch': 14.11}
{'loss': 0.0917, 'learning_rate': 4.3151483330648434e-05, 'epoch': 14.12}
{'loss': 0.0931, 'learning_rate': 4.3067476388066405e-05, 'epoch': 14.13}
{'loss': 0.0946, 'learning_rate': 4.298348939392877e-05, 'epoch': 14.15}
{'loss': 0.0958, 'learning_rate': 4.2899522589909366e-05, 'epoch': 14.16}
{'loss': 0.0976, 'learning_rate': 4.2815576217624026e-05, 'epoch': 14.17}
{'loss': 0.0988, 'learning_rate': 4.273165051862969e-05, 'epoch': 14.19}
{'loss': 0.1023, 'learning_rate': 4.2647745734423886e-05, 'epoch': 14.2}
{'loss': 0.1038, 'learning_rate': 4.256386210644394e-05, 'epoch': 14.21}
{'loss': 0.1071, 'learning_rate': 4.247999987606626e-05, 'epoch': 14.22}
{'loss': 0.1112, 'learning_rate': 4.239615928460574e-05, 'epoch': 14.24}
{'loss': 0.0889, 'learning_rate': 4.2312340573315e-05, 'epoch': 14.25}
{'loss': 0.0735, 'learning_rate': 4.222854398338367e-05, 'epoch': 14.26}
{'loss': 0.078, 'learning_rate': 4.214476975593773e-05, 'epoch': 14.27}
{'loss': 0.0819, 'learning_rate': 4.206101813203883e-05, 'epoch': 14.29}
{'loss': 0.0833, 'learning_rate': 4.1977289352683545e-05, 'epoch': 14.3}
{'loss': 0.0852, 'learning_rate': 4.1893583658802794e-05, 'epoch': 14.31}
{'loss': 0.0872, 'learning_rate': 4.180990129126095e-05, 'epoch': 14.33}
{'loss': 0.0897, 'learning_rate': 4.1726242490855365e-05, 'epoch': 14.34}
{'loss': 0.0908, 'learning_rate': 4.164260749831553e-05, 'epoch': 14.35}
{'loss': 0.0924, 'learning_rate': 4.155899655430241e-05, 'epoch': 14.36}
{'loss': 0.0942, 'learning_rate': 4.1475409899407824e-05, 'epoch': 14.38}
{'loss': 0.0962, 'learning_rate': 4.1391847774153644e-05, 'epoch': 14.39}
{'loss': 0.098, 'learning_rate': 4.130831041899123e-05, 'epoch': 14.4}
{'loss': 0.099, 'learning_rate': 4.1224798074300565e-05, 'epoch': 14.42}
{'loss': 0.1013, 'learning_rate': 4.114131098038974e-05, 'epoch': 14.43}
{'loss': 0.1037, 'learning_rate': 4.1057849377494184e-05, 'epoch': 14.44}
{'loss': 0.1054, 'learning_rate': 4.0974413505775916e-05, 'epoch': 14.45}
{'loss': 0.1073, 'learning_rate': 4.089100360532298e-05, 'epoch': 14.47}
{'loss': 0.1117, 'learning_rate': 4.080761991614865e-05, 'epoch': 14.48}
{'loss': 0.0896, 'learning_rate': 4.072426267819081e-05, 'epoch': 14.49}
{'loss': 0.0732, 'learning_rate': 4.064093213131116e-05, 'epoch': 14.5}
{'loss': 0.0785, 'learning_rate': 4.0557628515294685e-05, 'epoch': 14.52}
{'loss': 0.0813, 'learning_rate': 4.0474352069848805e-05, 'epoch': 14.53}
{'loss': 0.0834, 'learning_rate': 4.039110303460282e-05, 'epoch': 14.54}
{'loss': 0.0851, 'learning_rate': 4.03078816491071e-05, 'epoch': 14.56}
{'loss': 0.0871, 'learning_rate': 4.022468815283246e-05, 'epoch': 14.57}
{'loss': 0.09, 'learning_rate': 4.014152278516951e-05, 'epoch': 14.58}
{'loss': 0.09, 'learning_rate': 4.0058385785427856e-05, 'epoch': 14.59}
{'loss': 0.0935, 'learning_rate': 3.997527739283553e-05, 'epoch': 14.61}
{'loss': 0.0951, 'learning_rate': 3.98921978465382e-05, 'epoch': 14.62}
{'loss': 0.0983, 'learning_rate': 3.980914738559859e-05, 'epoch': 14.63}
{'loss': 0.0972, 'learning_rate': 3.972612624899565e-05, 'epoch': 14.65}
{'loss': 0.0989, 'learning_rate': 3.9643134675624005e-05, 'epoch': 14.66}
{'loss': 0.1021, 'learning_rate': 3.956017290429321e-05, 'epoch': 14.67}
{'loss': 0.1045, 'learning_rate': 3.947724117372702e-05, 'epoch': 14.68}
{'loss': 0.1058, 'learning_rate': 3.939433972256281e-05, 'epoch': 14.7}
{'loss': 0.1081, 'learning_rate': 3.931146878935076e-05, 'epoch': 14.71}
{'loss': 0.1119, 'learning_rate': 3.922862861255331e-05, 'epoch': 14.72}
{'loss': 0.0901, 'learning_rate': 3.914581943054431e-05, 'epoch': 14.73}
{'loss': 0.0745, 'learning_rate': 3.90630414816085e-05, 'epoch': 14.75}
{'loss': 0.0778, 'learning_rate': 3.89802950039407e-05, 'epoch': 14.76}
{'loss': 0.0813, 'learning_rate': 3.889758023564521e-05, 'epoch': 14.77}
{'loss': 0.0828, 'learning_rate': 3.881489741473501e-05, 'epoch': 14.79}
{'loss': 0.0854, 'learning_rate': 3.873224677913123e-05, 'epoch': 14.8}
{'loss': 0.0881, 'learning_rate': 3.8649628566662385e-05, 'epoch': 14.81}
{'loss': 0.0901, 'learning_rate': 3.856704301506361e-05, 'epoch': 14.82}
{'loss': 0.0903, 'learning_rate': 3.848449036197615e-05, 'epoch': 14.84}
{'loss': 0.0938, 'learning_rate': 3.840197084494653e-05, 'epoch': 14.85}
{'loss': 0.0944, 'learning_rate': 3.8319484701425965e-05, 'epoch': 14.86}
{'loss': 0.0965, 'learning_rate': 3.823703216876959e-05, 'epoch': 14.88}
{'loss': 0.0966, 'learning_rate': 3.815461348423584e-05, 'epoch': 14.89}
{'loss': 0.0992, 'learning_rate': 3.80722288849858e-05, 'epoch': 14.9}
{'loss': 0.1015, 'learning_rate': 3.7989878608082385e-05, 'epoch': 14.91}
{'loss': 0.1045, 'learning_rate': 3.7907562890489836e-05, 'epoch': 14.93}
{'loss': 0.1045, 'learning_rate': 3.782528196907288e-05, 'epoch': 14.94}
{'loss': 0.1085, 'learning_rate': 3.774303608059618e-05, 'epoch': 14.95}
{'eval_loss': 0.10049285739660263, 'eval_runtime': 77.7175, 'eval_samples_per_second': 25.734, 'eval_steps_per_second': 3.217, 'epoch': 14.95}
{'loss': 0.1126, 'learning_rate': 3.766082546172353e-05, 'epoch': 14.96}
{'loss': 0.0975, 'learning_rate': 3.7578650349017266e-05, 'epoch': 14.98}
{'loss': 0.0915, 'learning_rate': 3.749651097893756e-05, 'epoch': 14.99}
{'loss': 0.0946, 'learning_rate': 3.741440758784172e-05, 'epoch': 15.0}
{'loss': 0.071, 'learning_rate': 3.733234041198352e-05, 'epoch': 15.02}
{'loss': 0.0764, 'learning_rate': 3.725030968751254e-05, 'epoch': 15.03}
{'loss': 0.079, 'learning_rate': 3.716831565047349e-05, 'epoch': 15.04}
{'loss': 0.0807, 'learning_rate': 3.708635853680545e-05, 'epoch': 15.05}
{'loss': 0.0831, 'learning_rate': 3.700443858234129e-05, 'epoch': 15.07}
{'loss': 0.0852, 'learning_rate': 3.6922556022806956e-05, 'epoch': 15.08}
{'loss': 0.0861, 'learning_rate': 3.6840711093820816e-05, 'epoch': 15.09}
{'loss': 0.0885, 'learning_rate': 3.6758904030892886e-05, 'epoch': 15.11}
{'loss': 0.0901, 'learning_rate': 3.667713506942426e-05, 'epoch': 15.12}
{'loss': 0.0925, 'learning_rate': 3.6595404444706436e-05, 'epoch': 15.13}
{'loss': 0.0944, 'learning_rate': 3.651371239192049e-05, 'epoch': 15.14}
{'loss': 0.096, 'learning_rate': 3.643205914613663e-05, 'epoch': 15.16}
{'loss': 0.0955, 'learning_rate': 3.635044494231331e-05, 'epoch': 15.17}
{'loss': 0.0982, 'learning_rate': 3.6268870015296696e-05, 'epoch': 15.18}
{'loss': 0.1005, 'learning_rate': 3.618733459981989e-05, 'epoch': 15.19}
{'loss': 0.1044, 'learning_rate': 3.610583893050229e-05, 'epoch': 15.21}
{'loss': 0.1053, 'learning_rate': 3.6024383241849e-05, 'epoch': 15.22}
{'loss': 0.1089, 'learning_rate': 3.5942967768249994e-05, 'epoch': 15.23}
{'loss': 0.0985, 'learning_rate': 3.586159274397958e-05, 'epoch': 15.25}
{'loss': 0.0714, 'learning_rate': 3.578025840319563e-05, 'epoch': 15.26}
{'loss': 0.0766, 'learning_rate': 3.5698964979939017e-05, 'epoch': 15.27}
{'loss': 0.0792, 'learning_rate': 3.561771270813279e-05, 'epoch': 15.28}
{'loss': 0.0815, 'learning_rate': 3.5536501821581624e-05, 'epoch': 15.3}
{'loss': 0.0826, 'learning_rate': 3.545533255397112e-05, 'epoch': 15.31}
{'loss': 0.0848, 'learning_rate': 3.537420513886713e-05, 'epoch': 15.32}
{'loss': 0.0889, 'learning_rate': 3.5293119809715015e-05, 'epoch': 15.34}
{'loss': 0.09, 'learning_rate': 3.5212076799839066e-05, 'epoch': 15.35}
{'loss': 0.0915, 'learning_rate': 3.5131076342441835e-05, 'epoch': 15.36}
{'loss': 0.0928, 'learning_rate': 3.505011867060337e-05, 'epoch': 15.37}
{'loss': 0.0953, 'learning_rate': 3.496920401728063e-05, 'epoch': 15.39}
{'loss': 0.0959, 'learning_rate': 3.488833261530679e-05, 'epoch': 15.4}
{'loss': 0.0981, 'learning_rate': 3.480750469739059e-05, 'epoch': 15.41}
{'loss': 0.0983, 'learning_rate': 3.472672049611558e-05, 'epoch': 15.42}
{'loss': 0.103, 'learning_rate': 3.464598024393958e-05, 'epoch': 15.44}
{'loss': 0.1035, 'learning_rate': 3.456528417319393e-05, 'epoch': 15.45}
{'loss': 0.1059, 'learning_rate': 3.448463251608278e-05, 'epoch': 15.46}
{'loss': 0.1101, 'learning_rate': 3.440402550468256e-05, 'epoch': 15.48}
{'loss': 0.0996, 'learning_rate': 3.432346337094118e-05, 'epoch': 15.49}
{'loss': 0.0721, 'learning_rate': 3.4242946346677476e-05, 'epoch': 15.5}
{'loss': 0.0766, 'learning_rate': 3.416247466358039e-05, 'epoch': 15.51}
{'loss': 0.0803, 'learning_rate': 3.408204855320844e-05, 'epoch': 15.53}
{'loss': 0.082, 'learning_rate': 3.400166824698903e-05, 'epoch': 15.54}
{'loss': 0.0845, 'learning_rate': 3.392133397621775e-05, 'epoch': 15.55}
{'loss': 0.0869, 'learning_rate': 3.384104597205766e-05, 'epoch': 15.57}
{'loss': 0.0879, 'learning_rate': 3.376080446553878e-05, 'epoch': 15.58}
{'loss': 0.0896, 'learning_rate': 3.3680609687557306e-05, 'epoch': 15.59}
{'loss': 0.0906, 'learning_rate': 3.3600461868874916e-05, 'epoch': 15.6}
{'loss': 0.0936, 'learning_rate': 3.352036124011821e-05, 'epoch': 15.62}
{'loss': 0.0954, 'learning_rate': 3.3440308031778014e-05, 'epoch': 15.63}
{'loss': 0.0963, 'learning_rate': 3.3360302474208684e-05, 'epoch': 15.64}
{'loss': 0.098, 'learning_rate': 3.328034479762742e-05, 'epoch': 15.65}
{'loss': 0.0989, 'learning_rate': 3.320043523211369e-05, 'epoch': 15.67}
{'loss': 0.1022, 'learning_rate': 3.312057400760854e-05, 'epoch': 15.68}
{'loss': 0.1038, 'learning_rate': 3.304076135391385e-05, 'epoch': 15.69}
{'loss': 0.1062, 'learning_rate': 3.296099750069177e-05, 'epoch': 15.71}
{'loss': 0.1093, 'learning_rate': 3.288128267746403e-05, 'epoch': 15.72}
{'loss': 0.0999, 'learning_rate': 3.2801617113611304e-05, 'epoch': 15.73}
{'loss': 0.0706, 'learning_rate': 3.272200103837246e-05, 'epoch': 15.74}
{'loss': 0.0764, 'learning_rate': 3.264243468084398e-05, 'epoch': 15.76}
{'loss': 0.0798, 'learning_rate': 3.256291826997933e-05, 'epoch': 15.77}
{'loss': 0.0819, 'learning_rate': 3.2483452034588194e-05, 'epoch': 15.78}
{'loss': 0.0837, 'learning_rate': 3.240403620333588e-05, 'epoch': 15.8}
{'loss': 0.0854, 'learning_rate': 3.23246710047427e-05, 'epoch': 15.81}
{'loss': 0.0883, 'learning_rate': 3.224535666718327e-05, 'epoch': 15.82}
{'loss': 0.0893, 'learning_rate': 3.216609341888578e-05, 'epoch': 15.83}
{'loss': 0.0914, 'learning_rate': 3.208688148793148e-05, 'epoch': 15.85}
{'loss': 0.0939, 'learning_rate': 3.200772110225394e-05, 'epoch': 15.86}
{'loss': 0.0955, 'learning_rate': 3.19286124896384e-05, 'epoch': 15.87}
{'loss': 0.0959, 'learning_rate': 3.1849555877721084e-05, 'epoch': 15.88}
{'loss': 0.0976, 'learning_rate': 3.1770551493988656e-05, 'epoch': 15.9}
{'loss': 0.1002, 'learning_rate': 3.169159956577747e-05, 'epoch': 15.91}
